レシートNo,日,時間,顧客ID,税抜価格,税抜単価,個数,大カテゴリ番号,大カテゴリ名,中カテゴリ番号,中カテゴリ名,小カテゴリ番号,小カテゴリ名
1486,7,13,1440,205,205,1,16,加工食品,1618,乳製品,161815,マーガリン
1486,7,13,1440,205,205,1,16,加工食品,1618,乳製品,161815,マーガリン
1486,7,13,1440,430,215,2,15,穀物類,1516,麺類,151618,乾燥素麺
1486,7,13,1440,250,250,1,11,農産,1113,野菜,111354,ミニトマト
1486,7,13,1440,265,265,1,13,畜産,1313,精肉加工品,131314,ハムステーキ
1486,7,13,1440,285,285,1,13,畜産,1313,精肉加工品,131314,ハムステーキ
1486,7,13,1440,285,285,1,17,即席食品,1714,即席汁物,171413,即席味噌汁
1486,7,13,1440,320,320,1,19,菓子,1916,乾菓子,191620,米菓
1486,7,13,1440,340,340,1,16,加工食品,1616,調味料,161617,ごま油
1486,7,13,1440,340,340,1,16,加工食品,1618,乳製品,161813,チーズ
1486,7,13,1440,350,350,1,19,菓子,1916,乾菓子,191620,米菓
1487,7,13,1212,95,95,1,15,穀物類,1512,パン,151213,菓子パン
1487,7,13,1212,95,95,1,19,菓子,1912,ゼリー・プリン,191213,その他ゼリー・プリン
1487,7,13,1212,100,100,1,15,穀物類,1512,パン,151214,食パン
1487,7,13,1212,115,115,1,15,穀物類,1512,パン,151213,菓子パン
1487,7,13,1212,135,135,1,11,農産,1111,果物,111121,バナナ
1487,7,13,1212,150,150,1,20,飲料,2013,乳系飲料,201311,牛乳
1487,7,13,1212,160,160,1,16,加工食品,1611,その他日配食品,161112,煮豆
1487,7,13,1212,295,295,1,11,農産,1112,果物加工品,111132,カットフルーツ
1488,7,13,1041,85,85,1,16,加工食品,1614,水物,161416,油揚げ
1488,7,13,1041,85,85,1,16,加工食品,1614,水物,161416,油揚げ
1488,7,13,1041,95,95,1,16,加工食品,1620,練物,161913,おでん種
1488,7,13,1041,115,115,1,20,飲料,2013,乳系飲料,201311,牛乳
1488,7,13,1041,155,155,1,13,畜産,1313,精肉加工品,131311,味付け肉
1488,7,13,1041,200,200,1,13,畜産,1313,精肉加工品,131311,味付け肉
1488,7,13,1041,200,200,1,13,畜産,1315,豚肉,131513,輸入豚
1488,7,13,1041,200,200,1,19,菓子,1915,生菓子,191513,和風生菓子
1489,7,13,1292,200,100,2,17,即席食品,1712,レトルト惣菜,171223,和風レトルト
1489,7,13,1292,200,100,2,17,即席食品,1712,レトルト惣菜,171223,和風レトルト
1489,7,13,1292,100,100,1,19,菓子,1916,乾菓子,191614,スナック菓子
1489,7,13,1292,150,150,1,19,菓子,1916,乾菓子,191620,米菓
1489,7,13,1292,180,180,1,19,菓子,1915,生菓子,191512,洋風生菓子
1489,7,13,1292,480,480,1,13,畜産,1312,鶏肉,131211,国産鶏
1489,7,13,1292,520,520,1,13,畜産,1312,鶏肉,131211,国産鶏
1489,7,13,1292,1495,1495,1,21,酒類,2117,焼酎,211711,乙類焼酎
1490,7,13,1991,90,90,1,20,飲料,2012,清涼飲料,201214,炭酸飲料
1490,7,13,1991,95,95,1,19,菓子,1915,生菓子,191512,洋風生菓子
1490,7,13,1991,325,325,1,18,惣菜,1813,弁当,181311,パン惣菜
1491,7,14,1110,225,225,1,16,加工食品,1616,調味料,161614,カレールー
1492,7,14,1438,10,10,1,19,菓子,1916,乾菓子,191618,子供菓子
1492,7,14,1438,30,30,1,19,菓子,1916,乾菓子,191614,スナック菓子
1492,7,14,1438,95,95,1,15,穀物類,1512,パン,151214,食パン
1492,7,14,1438,125,125,1,18,惣菜,1811,惣菜,181117,揚物惣菜
1492,7,14,1438,135,135,1,13,畜産,1315,豚肉,131512,ブランド豚
1492,7,14,1438,150,150,1,21,酒類,2113,ビール類,211312,新ジャンル
1492,7,14,1438,155,155,1,17,即席食品,1716,冷凍食品,171615,冷凍麺
1492,7,14,1438,160,160,1,18,惣菜,1811,惣菜,181117,揚物惣菜
1492,7,14,1438,165,165,1,13,畜産,1313,精肉加工品,131312,鶏卵
1492,7,14,1438,180,180,1,17,即席食品,1716,冷凍食品,171615,冷凍麺
1493,7,14,1487,55,55,1,11,農産,1113,野菜,111342,ニラ
1493,7,14,1487,270,90,3,20,飲料,2012,清涼飲料,201214,炭酸飲料
1493,7,14,1487,270,90,3,11,農産,1113,野菜,111348,ピーマン
1493,7,14,1487,90,90,1,11,農産,1113,野菜,111375,長葱
1493,7,14,1487,120,120,1,17,即席食品,1715,即席麺,171511,カップ麺
1493,7,14,1487,130,130,1,17,即席食品,1715,即席麺,171511,カップ麺
1493,7,14,1487,145,145,1,16,加工食品,1616,調味料,161625,中華調味料
1493,7,14,1487,145,145,1,17,即席食品,1715,即席麺,171511,カップ麺
1493,7,14,1487,160,160,1,16,加工食品,1620,練物,161913,おでん種
1493,7,14,1487,190,190,1,20,飲料,2015,嗜好飲料,201511,インスタントコーヒー
1493,7,14,1487,190,190,1,19,菓子,1911,アイスクリーム,191113,マルチパックアイス
1493,7,14,1487,400,200,2,20,飲料,2013,乳系飲料,201311,牛乳
1493,7,14,1487,230,230,1,11,農産,1113,野菜,111373,地場野菜
1493,7,14,1487,250,250,1,13,畜産,1313,精肉加工品,131313,ソーセージ
1493,7,14,1487,295,295,1,16,加工食品,1617,漬物,161711,漬物
1493,7,14,1487,395,395,1,12,水産,1211,塩干加工品,121117,水産塩干し
1493,7,14,1487,475,475,1,16,加工食品,1617,漬物,161712,梅干
1493,7,14,1487,555,555,1,12,水産,1211,塩干加工品,121117,水産塩干し
1493,7,14,1487,580,580,1,13,畜産,1315,豚肉,131512,ブランド豚
1494,7,14,1563,115,115,1,21,酒類,2116,酒関連,211612,氷
1494,7,14,1563,120,120,1,16,加工食品,1617,漬物,161711,漬物
1494,7,14,1563,130,130,1,16,加工食品,1619,農産加工品,161911,コーン加工品
1494,7,14,1563,145,145,1,11,農産,1113,野菜,111361,レタス
1494,7,14,1563,160,160,1,15,穀物類,1512,パン,151214,食パン
1494,7,14,1563,165,165,1,13,畜産,1314,精肉類,131414,その他食肉
1494,7,14,1563,170,170,1,11,農産,1113,野菜,111354,ミニトマト
1494,7,14,1563,185,185,1,11,農産,1113,野菜,111323,さつま芋
1494,7,14,1563,225,225,1,16,加工食品,1616,調味料,161614,カレールー
1494,7,14,1563,245,245,1,13,畜産,1313,精肉加工品,131314,ハムステーキ
1494,7,14,1563,410,410,1,17,即席食品,1715,即席麺,171512,袋麺
1494,7,14,1563,560,560,1,13,畜産,1315,豚肉,131512,ブランド豚
1494,7,14,1563,580,580,1,12,水産,1212,刺身類,121217,刺身盛合せ
1494,7,14,1563,620,620,1,13,畜産,1312,鶏肉,131211,国産鶏
1495,7,15,1128,20,20,1,11,農産,1113,野菜,111356,もやし
1495,7,15,1128,90,30,3,11,農産,1113,野菜,111319,キュウリ
1495,7,15,1128,85,85,1,15,穀物類,1512,パン,151213,菓子パン
1495,7,15,1128,90,90,1,11,農産,1113,野菜,111351,ホウレン草
1495,7,15,1128,95,95,1,15,穀物類,1512,パン,151213,菓子パン
1495,7,15,1128,110,110,1,15,穀物類,1512,パン,151213,菓子パン
1495,7,15,1128,115,115,1,20,飲料,2012,清涼飲料,201111,コーヒー飲料
1495,7,15,1128,135,135,1,11,農産,1111,果物,111121,バナナ
1495,7,15,1128,170,170,1,12,水産,1213,鮮魚,121314,いわし
1495,7,15,1128,495,495,1,18,惣菜,1813,弁当,181314,弁当
1496,7,15,1664,10,10,1,19,菓子,1916,乾菓子,191618,子供菓子
1496,7,15,1664,90,90,1,11,農産,1113,野菜,111348,ピーマン
1496,7,15,1664,95,95,1,19,菓子,1916,乾菓子,191618,子供菓子
1496,7,15,1664,200,100,2,16,加工食品,1616,調味料,161660,その他調味料
1496,7,15,1664,100,100,1,16,加工食品,1616,調味料,161660,その他調味料
1496,7,15,1664,145,145,1,11,農産,1113,野菜,111361,レタス
1496,7,15,1664,160,160,1,11,農産,1113,野菜,111354,ミニトマト
1496,7,15,1664,380,190,2,16,加工食品,1617,漬物,161711,漬物
1497,7,15,1334,125,125,1,12,水産,1211,塩干加工品,121133,水産味噌漬
1497,7,15,1334,150,150,1,15,穀物類,1512,パン,151212,ロールパン
1497,7,15,1334,165,165,1,18,惣菜,1811,惣菜,181116,中華惣菜
1497,7,15,1334,175,175,1,19,菓子,1916,乾菓子,191615,チョコレート
1497,7,15,1334,380,380,1,17,即席食品,1712,レトルト惣菜,171214,レトルトおでん
1498,7,15,1946,200,200,1,16,加工食品,1616,調味料,161619,ジャム
1498,7,15,1946,240,240,1,17,即席食品,1716,冷凍食品,171615,冷凍麺
1499,7,15,1809,90,30,3,11,農産,1113,野菜,111363,玉葱
1499,7,15,1809,115,115,1,16,加工食品,1614,水物,161416,油揚げ
1499,7,15,1809,115,115,1,21,酒類,2116,酒関連,211612,氷
1499,7,15,1809,155,155,1,11,農産,1113,野菜,111370,青葱
1499,7,15,1809,170,170,1,16,加工食品,1614,水物,161416,油揚げ
1499,7,15,1809,200,200,1,20,飲料,2013,乳系飲料,201311,牛乳
1499,7,15,1809,350,350,1,12,水産,1212,刺身類,121144,その他刺身
1499,7,15,1809,760,380,2,12,水産,1212,刺身類,121144,その他刺身
1499,7,15,1809,380,380,1,12,水産,1212,刺身類,121144,その他刺身
1500,7,15,1641,270,90,3,11,農産,1113,野菜,111371,大根
1500,7,15,1641,95,95,1,15,穀物類,1512,パン,151213,菓子パン
1500,7,15,1641,95,95,1,15,穀物類,1512,パン,151213,菓子パン
1500,7,15,1641,95,95,1,19,菓子,1915,生菓子,191513,和風生菓子
1500,7,15,1641,190,95,2,19,菓子,1915,生菓子,191513,和風生菓子
1500,7,15,1641,100,100,1,16,加工食品,1614,水物,161411,こんにゃく
1500,7,15,1641,140,140,1,16,加工食品,1614,水物,161416,油揚げ
1500,7,15,1641,240,240,1,11,農産,1113,野菜,111339,トマト
1500,7,15,1641,275,275,1,17,即席食品,1716,冷凍食品,171612,冷凍ピザ・グラタン
1500,7,15,1641,560,280,2,18,惣菜,1811,惣菜,181116,中華惣菜
1500,7,15,1641,285,285,1,17,即席食品,1716,冷凍食品,171614,冷凍米飯
1500,7,15,1641,350,350,1,19,菓子,1916,乾菓子,191620,米菓
1500,7,15,1641,510,510,1,12,水産,1211,塩干加工品,121117,水産塩干し
1501,7,15,1679,65,65,1,20,飲料,2013,乳系飲料,201313,乳飲料
1501,7,15,1679,130,65,2,20,飲料,2012,清涼飲料,201213,ミネラルウォーター
1501,7,15,1679,85,85,1,15,穀物類,1512,パン,151213,菓子パン
1501,7,15,1679,130,130,1,14,乾物類,1411,ドライフルーツ,141111,ドライフルーツ
1501,7,15,1679,245,245,1,17,即席食品,1716,冷凍食品,171614,冷凍米飯
1501,7,15,1679,305,305,1,12,水産,1211,塩干加工品,121135,明太子
1501,7,15,1679,330,330,1,12,水産,1211,塩干加工品,121135,明太子
1502,7,16,1170,85,85,1,19,菓子,1916,乾菓子,191614,スナック菓子
1502,7,16,1170,90,90,1,16,加工食品,1614,水物,161414,納豆
1502,7,16,1170,180,90,2,11,農産,1113,野菜,111338,とうもろこし
1502,7,16,1170,90,90,1,11,農産,1113,野菜,111349,ブロッコリー
1502,7,16,1170,95,95,1,18,惣菜,1811,惣菜,181111,サラダ惣菜
1502,7,16,1170,110,110,1,18,惣菜,1813,弁当,181311,パン惣菜
1502,7,16,1170,110,110,1,18,惣菜,1813,弁当,181311,パン惣菜
1502,7,16,1170,110,110,1,18,惣菜,1813,弁当,181311,パン惣菜
1502,7,16,1170,120,120,1,11,農産,1114,野菜加工品,111411,カット野菜ミックス
1502,7,16,1170,135,135,1,18,惣菜,1813,弁当,181311,パン惣菜
1502,7,16,1170,145,145,1,19,菓子,1916,乾菓子,191620,米菓
1502,7,16,1170,155,155,1,17,即席食品,1716,冷凍食品,171615,冷凍麺
1502,7,16,1170,165,165,1,13,畜産,1313,精肉加工品,131312,鶏卵
1502,7,16,1170,175,175,1,11,農産,1113,野菜,111327,じゃが芋
1502,7,16,1170,190,190,1,16,加工食品,1617,漬物,161711,漬物
1502,7,16,1170,205,205,1,16,加工食品,1617,漬物,161711,漬物
1502,7,16,1170,205,205,1,16,加工食品,1618,乳製品,161813,チーズ
1502,7,16,1170,225,225,1,18,惣菜,1813,弁当,181311,パン惣菜
1502,7,16,1170,245,245,1,17,即席食品,1716,冷凍食品,171614,冷凍米飯
1502,7,16,1170,285,285,1,18,惣菜,1811,惣菜,181111,サラダ惣菜
1502,7,16,1170,285,285,1,19,菓子,1916,乾菓子,191614,スナック菓子
1502,7,16,1170,285,285,1,19,菓子,1916,乾菓子,191615,チョコレート
1502,7,16,1170,340,340,1,18,惣菜,1811,惣菜,181119,和風惣菜
1502,7,16,1170,440,440,1,13,畜産,1314,精肉類,131411,ひき肉
1502,7,16,1170,585,585,1,13,畜産,1315,豚肉,131512,ブランド豚
1503,7,16,1477,90,90,1,18,惣菜,1813,弁当,181311,パン惣菜
1503,7,16,1477,400,100,4,12,水産,1211,塩干加工品,121227,その他冷凍魚
1503,7,16,1477,145,145,1,11,農産,1113,野菜,111361,レタス
1503,7,16,1477,150,150,1,16,加工食品,1616,調味料,161647,中華だし
1503,7,16,1477,150,150,1,18,惣菜,1812,半惣菜,181214,中華半惣菜
1503,7,16,1477,155,155,1,17,即席食品,1716,冷凍食品,171613,冷凍惣菜
1503,7,16,1477,160,160,1,16,加工食品,1616,調味料,161647,中華だし
1503,7,16,1477,170,170,1,16,加工食品,1616,調味料,161627,ドレッシング
1503,7,16,1477,175,175,1,11,農産,1112,果物加工品,111133,冷凍果物
1503,7,16,1477,175,175,1,11,農産,1112,果物加工品,111133,冷凍果物
1503,7,16,1477,310,310,1,18,惣菜,1813,弁当,181311,パン惣菜
1503,7,16,1477,505,505,1,13,畜産,1315,豚肉,131512,ブランド豚
1504,7,16,1510,90,30,3,11,農産,1113,野菜,111319,キュウリ
1504,7,16,1510,90,90,1,11,農産,1113,野菜,111326,しめじ
1504,7,16,1510,95,95,1,15,穀物類,1512,パン,151213,菓子パン
1504,7,16,1510,95,95,1,15,穀物類,1512,パン,151213,菓子パン
1504,7,16,1510,95,95,1,15,穀物類,1512,パン,151213,菓子パン
1504,7,16,1510,95,95,1,15,穀物類,1512,パン,151215,調理パン
1504,7,16,1510,950,95,10,18,惣菜,1811,惣菜,181114,焼物惣菜
1504,7,16,1510,105,105,1,15,穀物類,1512,パン,151215,調理パン
1504,7,16,1510,240,120,2,11,農産,1111,果物,111117,グレープフルーツ
1504,7,16,1510,120,120,1,20,飲料,2014,野菜・果実飲料,201411,果実飲料
1504,7,16,1510,500,125,4,12,水産,1211,塩干加工品,121139,冷凍切身
1504,7,16,1510,130,130,1,17,即席食品,1716,冷凍食品,171615,冷凍麺
1504,7,16,1510,130,130,1,11,農産,1114,野菜加工品,111420,冷凍野菜ミックス
1504,7,16,1510,135,135,1,11,農産,1111,果物,111121,バナナ
1504,7,16,1510,145,145,1,11,農産,1113,野菜,111316,かぼちゃ
1504,7,16,1510,150,150,1,16,加工食品,1616,調味料,161633,マヨネーズ
1504,7,16,1510,155,155,1,20,飲料,2013,乳系飲料,201311,牛乳
1504,7,16,1510,160,160,1,16,加工食品,1616,調味料,161639,和風調味料
1504,7,16,1510,160,160,1,17,即席食品,1716,冷凍食品,171613,冷凍惣菜
1504,7,16,1510,160,160,1,17,即席食品,1716,冷凍食品,171613,冷凍惣菜
1504,7,16,1510,165,165,1,12,水産,1211,塩干加工品,121115,しらす
1504,7,16,1510,175,175,1,11,農産,1114,野菜加工品,111418,冷凍枝豆
1504,7,16,1510,180,180,1,21,酒類,2116,酒関連,211611,割材
1504,7,16,1510,180,180,1,21,酒類,2116,酒関連,211611,割材
1504,7,16,1510,180,180,1,20,飲料,2013,乳系飲料,201314,乳酸菌飲料
1504,7,16,1510,370,185,2,11,農産,1113,野菜,111211,アスパラガス
1504,7,16,1510,190,190,1,16,加工食品,1611,その他日配食品,161113,佃煮
1504,7,16,1510,200,200,1,20,飲料,2012,清涼飲料,201212,その他清涼飲料
1504,7,16,1510,275,275,1,18,惣菜,1812,半惣菜,181216,洋風半惣菜
1504,7,16,1510,295,295,1,19,菓子,1914,つまみ菓子,191411,水産つまみ菓子
1504,7,16,1510,295,295,1,19,菓子,1916,乾菓子,191614,スナック菓子
1504,7,16,1510,305,305,1,19,菓子,1916,乾菓子,191614,スナック菓子
1504,7,16,1510,305,305,1,15,穀物類,1516,麺類,151613,ゆでそば
1504,7,16,1510,305,305,1,15,穀物類,1516,麺類,151613,ゆでそば
1504,7,16,1510,890,890,1,21,酒類,2113,ビール類,211312,新ジャンル
1504,7,16,1510,1400,1400,1,15,穀物類,1515,米,151511,うるち米
1504,7,16,1510,1595,1595,1,15,穀物類,1515,米,151511,うるち米
1505,7,16,1409,75,75,1,16,加工食品,1614,水物,161416,油揚げ
1505,7,16,1409,80,80,1,16,加工食品,1614,水物,161413,豆腐
1505,7,16,1409,170,85,2,19,菓子,1911,アイスクリーム,191111,アイスクリーム
1505,7,16,1409,90,90,1,11,農産,1113,野菜,111349,ブロッコリー
1505,7,16,1409,100,100,1,15,穀物類,1512,パン,151214,食パン
1505,7,16,1409,105,105,1,15,穀物類,1514,粉類,151416,片栗粉
1505,7,16,1409,120,120,1,17,即席食品,1715,即席麺,171511,カップ麺
1505,7,16,1409,130,130,1,17,即席食品,1715,即席麺,171511,カップ麺
1505,7,16,1409,285,285,1,13,畜産,1312,鶏肉,131212,ブランド鶏
1505,7,16,1409,320,320,1,13,畜産,1314,精肉類,131411,ひき肉
1505,7,16,1409,340,340,1,14,乾物類,1413,水産乾物,141311,海苔
1506,7,16,1695,90,30,3,11,農産,1113,野菜,111327,じゃが芋
1506,7,16,1695,180,30,6,11,農産,1113,野菜,111363,玉葱
1506,7,16,1695,90,90,1,11,農産,1113,野菜,111326,しめじ
1506,7,16,1695,90,90,1,11,農産,1113,野菜,111368,人参
1506,7,16,1695,240,120,2,17,即席食品,1715,即席麺,171511,カップ麺
1506,7,16,1695,120,120,1,18,惣菜,1813,弁当,181311,パン惣菜
1506,7,16,1695,135,135,1,18,惣菜,1813,弁当,181311,パン惣菜
1506,7,16,1695,140,140,1,13,畜産,1311,牛肉,131113,輸入牛
1506,7,16,1695,150,150,1,13,畜産,1311,牛肉,131113,輸入牛
1506,7,16,1695,155,155,1,17,即席食品,1716,冷凍食品,171615,冷凍麺
1506,7,16,1695,155,155,1,17,即席食品,1716,冷凍食品,171615,冷凍麺
1506,7,16,1695,160,160,1,16,加工食品,1616,調味料,161618,シチュールー
1506,7,16,1695,190,190,1,15,穀物類,1512,パン,151211,フランスパン
1506,7,16,1695,210,210,1,17,即席食品,1716,冷凍食品,171615,冷凍麺
1506,7,16,1695,210,210,1,17,即席食品,1716,冷凍食品,171615,冷凍麺
1506,7,16,1695,220,220,1,16,加工食品,1618,乳製品,161811,クリーム
1506,7,16,1695,245,245,1,13,畜産,1313,精肉加工品,131314,ハムステーキ
1506,7,16,1695,265,265,1,13,畜産,1313,精肉加工品,131314,ハムステーキ
1506,7,16,1695,310,310,1,18,惣菜,1813,弁当,181311,パン惣菜
1506,7,16,1695,580,580,1,21,酒類,2113,ビール類,211312,新ジャンル
1506,7,16,1695,1095,1095,1,21,酒類,2117,焼酎,211713,その他焼酎
1507,7,16,1326,95,95,1,15,穀物類,1512,パン,151213,菓子パン
1507,7,16,1326,95,95,1,15,穀物類,1512,パン,151213,菓子パン
1507,7,16,1326,95,95,1,19,菓子,1916,乾菓子,191615,チョコレート
1507,7,16,1326,100,100,1,15,穀物類,1512,パン,151214,食パン
1507,7,16,1326,105,105,1,15,穀物類,1514,粉類,151416,片栗粉
1507,7,16,1326,120,120,1,16,加工食品,1618,乳製品,161816,ヨーグルト
1507,7,16,1326,135,135,1,13,畜産,1313,精肉加工品,131314,ハムステーキ
1507,7,16,1326,135,135,1,18,惣菜,1813,弁当,181311,パン惣菜
1507,7,16,1326,140,140,1,17,即席食品,1714,即席汁物,171411,即席スープ
1507,7,16,1326,155,155,1,20,飲料,2013,乳系飲料,201311,牛乳
1507,7,16,1326,180,180,1,20,飲料,2013,乳系飲料,201314,乳酸菌飲料
1507,7,16,1326,190,190,1,19,菓子,1916,乾菓子,191620,米菓
1507,7,16,1326,195,195,1,19,菓子,1916,乾菓子,191614,スナック菓子
1507,7,16,1326,205,205,1,19,菓子,1916,乾菓子,191615,チョコレート
1507,7,16,1326,225,225,1,17,即席食品,1712,レトルト惣菜,171218,レトルトミートボール
1507,7,16,1326,225,225,1,17,即席食品,1712,レトルト惣菜,171218,レトルトミートボール
1507,7,16,1326,230,230,1,13,畜産,1313,精肉加工品,131315,ベーコン
1507,7,16,1326,285,285,1,16,加工食品,1618,乳製品,161813,チーズ
1507,7,16,1326,285,285,1,19,菓子,1915,生菓子,191512,洋風生菓子
1507,7,16,1326,295,295,1,16,加工食品,1616,調味料,161647,中華だし
1507,7,16,1326,350,350,1,13,畜産,1311,牛肉,131113,輸入牛
1508,7,16,1320,300,100,3,12,水産,1211,塩干加工品,121227,その他冷凍魚
1508,7,16,1320,375,125,3,12,水産,1211,塩干加工品,121139,冷凍切身
1508,7,16,1320,140,140,1,17,即席食品,1716,冷凍食品,171613,冷凍惣菜
1508,7,16,1320,175,175,1,11,農産,1112,果物加工品,111133,冷凍果物
1508,7,16,1320,180,180,1,12,水産,1211,塩干加工品,121115,しらす
1508,7,16,1320,185,185,1,18,惣菜,1812,半惣菜,181214,中華半惣菜
