,Receipt No.,Date,Time,Customer ID,Price before tax,Unit price before tax,Number,Category No.,Category name,Subcategory No.,Subcategory,Subsubcategory No.,Subsubcategory,Subsubcategory_ID
52180,5247,23,19,1307,190,190,1,21,Liquor,2113,Beer,211311,Beer,22
52182,5247,23,19,1307,210,210,1,21,Liquor,2118,Sake,211811,Refined sake,364
52205,5250,23,19,1995,300,100,3,21,Liquor,2113,Beer,211312,New genre,252
52256,5256,23,20,1360,850,850,1,21,Liquor,2113,Beer,211312,New genre,252
52268,5258,23,20,1363,765,765,1,21,Liquor,2113,Beer,211313,Low-malt beer,226
52298,5262,23,11,1005,150,150,1,21,Liquor,2113,Beer,211312,New genre,252
52299,5262,23,11,1005,150,150,1,21,Liquor,2113,Beer,211312,New genre,252
52300,5262,23,11,1005,175,175,1,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
52326,5264,23,12,1256,120,120,1,21,Liquor,2113,Beer,211312,New genre,252
52327,5264,23,12,1256,120,120,1,21,Liquor,2113,Beer,211312,New genre,252
52335,5264,23,12,1256,150,150,1,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
52343,5264,23,12,1256,1025,1025,1,21,Liquor,2113,Beer,211311,Beer,22
52433,5272,23,16,1620,185,185,1,21,Liquor,2116,Liquor and etc.,211612,Ice,175
52520,5281,23,18,1810,115,115,1,21,Liquor,2112,Non-alcoholic drinks,211211,Alcohol-free cocktails,2
52529,5281,23,18,1810,650,650,1,21,Liquor,2112,Non-alcoholic drinks,211212,Alcohol-free beer,1
52535,5283,23,18,1541,120,120,1,21,Liquor,2113,Beer,211312,New genre,252
52537,5283,23,18,1541,150,150,1,21,Liquor,2113,Beer,211312,New genre,252
52571,5289,23,18,1921,210,105,2,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
52572,5289,23,18,1921,105,105,1,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
52573,5289,23,18,1921,105,105,1,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
52582,5289,23,18,1921,600,600,1,21,Liquor,2113,Beer,211312,New genre,252
52652,5299,23,10,1470,95,95,1,21,Liquor,2118,Sake,211811,Refined sake,364
52653,5299,23,10,1470,120,120,1,21,Liquor,2113,Beer,211312,New genre,252
52828,5319,23,18,1206,1390,1390,1,21,Liquor,2113,Beer,211311,Beer,22
52865,5324,24,12,1581,570,190,3,21,Liquor,2113,Beer,211311,Beer,22
53199,5356,24,16,1020,100,100,1,21,Liquor,2116,Liquor and etc.,211611,Mixer,241
53214,5356,24,16,1020,100,100,1,21,Liquor,2113,Beer,211312,New genre,252
53287,5363,24,16,1945,830,830,1,21,Liquor,2113,Beer,211312,New genre,252
53298,5365,24,17,1746,105,105,1,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
53300,5365,24,17,1746,1485,1485,1,21,Liquor,2117,Shochu,211711,Otsurui-Shochu,318
53350,5369,24,19,1259,185,185,1,21,Liquor,2116,Liquor and etc.,211612,Ice,175
53366,5371,24,19,1307,190,190,1,21,Liquor,2113,Beer,211311,Beer,22
53367,5371,24,19,1307,210,210,1,21,Liquor,2118,Sake,211811,Refined sake,364
53387,5372,24,19,1049,460,460,1,21,Liquor,2115,Wine,211513,Imported wine,181
53422,5377,24,20,1885,230,115,2,21,Liquor,2116,Liquor and etc.,211611,Mixer,241
53429,5378,24,20,1773,330,330,1,21,Liquor,2113,Beer,211311,Beer,22
53443,5379,24,20,1360,850,850,1,21,Liquor,2113,Beer,211312,New genre,252
53499,5383,24,20,1705,95,95,1,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
53500,5383,24,20,1705,1430,1430,1,21,Liquor,2117,Shochu,211712,Korui-Shochu,217
53776,5414,24,14,1937,115,115,1,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
54043,5437,24,18,1143,220,110,2,21,Liquor,2112,Non-alcoholic drinks,211212,Alcohol-free beer,1
54071,5439,24,19,1748,1495,1495,1,21,Liquor,2117,Shochu,211711,Otsurui-Shochu,318
54137,5448,24,20,1875,105,105,1,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
54178,5454,24,20,1600,115,115,1,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
54184,5454,24,20,1600,650,650,1,21,Liquor,2113,Beer,211312,New genre,252
54260,5464,24,10,1470,95,95,1,21,Liquor,2118,Sake,211811,Refined sake,364
54267,5464,24,10,1470,100,100,1,21,Liquor,2113,Beer,211312,New genre,252
54342,5471,24,11,1934,145,145,1,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
54343,5471,24,11,1934,145,145,1,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
54344,5471,24,11,1934,290,145,2,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
54352,5472,24,12,1070,980,980,1,21,Liquor,2115,Wine,211512,Japanese wine,208
54353,5472,24,12,1070,2780,1390,2,21,Liquor,2113,Beer,211311,Beer,22
54452,5482,24,19,1588,110,110,1,21,Liquor,2112,Non-alcoholic drinks,211212,Alcohol-free beer,1
54453,5482,24,19,1588,110,110,1,21,Liquor,2112,Non-alcoholic drinks,211212,Alcohol-free beer,1
54502,5488,24,20,1059,260,260,1,21,Liquor,2118,Sake,211811,Refined sake,364
54660,5504,24,21,1583,150,150,1,21,Liquor,2113,Beer,211312,New genre,252
54661,5504,24,21,1583,190,190,1,21,Liquor,2118,Sake,211811,Refined sake,364
54663,5504,24,21,1583,340,340,1,21,Liquor,2118,Sake,211811,Refined sake,364
54800,5516,24,17,1762,210,105,2,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
54814,5517,24,18,1982,230,115,2,21,Liquor,2113,Beer,211312,New genre,252
54890,5524,24,18,1090,175,175,1,21,Liquor,2113,Beer,211311,Beer,22
54907,5526,24,19,1343,1045,1045,1,21,Liquor,2115,Wine,211512,Japanese wine,208
54958,5532,24,19,1226,100,100,1,21,Liquor,2116,Liquor and etc.,211611,Mixer,241
54959,5532,24,19,1226,140,140,1,21,Liquor,2113,Beer,211312,New genre,252
54960,5532,24,19,1226,475,475,1,21,Liquor,2117,Shochu,211712,Korui-Shochu,217
55001,5537,24,11,1388,120,120,1,21,Liquor,2113,Beer,211312,New genre,252
55009,5537,24,11,1388,190,190,1,21,Liquor,2113,Beer,211311,Beer,22
55118,5548,24,13,1296,100,100,1,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
55131,5549,24,13,1895,665,665,1,21,Liquor,2115,Wine,211513,Imported wine,181
55238,5565,24,16,1962,120,120,1,21,Liquor,2113,Beer,211312,New genre,252
55240,5565,24,16,1962,250,250,1,21,Liquor,2113,Beer,211311,Beer,22
55318,5570,24,18,1649,120,120,1,21,Liquor,2113,Beer,211312,New genre,252
55320,5570,24,18,1649,300,150,2,21,Liquor,2113,Beer,211312,New genre,252
55419,5581,25,10,1355,2300,1150,2,21,Liquor,2119,Wines and spirits,211911,Whisky,450
55427,5582,25,10,1420,570,190,3,21,Liquor,2113,Beer,211311,Beer,22
55630,5600,25,15,1809,185,185,1,21,Liquor,2116,Liquor and etc.,211612,Ice,175
55666,5605,25,16,1746,105,105,1,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
55667,5605,25,16,1746,120,120,1,21,Liquor,2113,Beer,211312,New genre,252
55768,5613,25,17,1343,765,765,1,21,Liquor,2113,Beer,211313,Low-malt beer,226
55782,5614,25,13,1622,580,580,1,21,Liquor,2113,Beer,211312,New genre,252
55803,5616,25,18,1210,120,120,1,21,Liquor,2113,Beer,211312,New genre,252
55804,5616,25,18,1210,120,120,1,21,Liquor,2113,Beer,211312,New genre,252
55805,5616,25,18,1210,120,120,1,21,Liquor,2113,Beer,211312,New genre,252
55822,5617,25,19,1881,185,185,1,21,Liquor,2116,Liquor and etc.,211612,Ice,175
55827,5618,25,19,1692,100,100,1,21,Liquor,2113,Beer,211312,New genre,252
55829,5618,25,19,1692,140,140,1,21,Liquor,2113,Beer,211312,New genre,252
55841,5619,25,19,1864,935,935,1,21,Liquor,2115,Wine,211513,Imported wine,181
55890,5622,25,19,1924,645,645,1,21,Liquor,2113,Beer,211312,New genre,252
55932,5629,25,20,1885,230,115,2,21,Liquor,2116,Liquor and etc.,211611,Mixer,241
55963,5633,25,20,1576,150,150,1,21,Liquor,2112,Non-alcoholic drinks,211212,Alcohol-free beer,1
55988,5637,25,10,1388,95,95,1,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
55991,5637,25,10,1388,105,105,1,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
55993,5637,25,10,1388,120,120,1,21,Liquor,2113,Beer,211312,New genre,252
55999,5637,25,10,1388,190,190,1,21,Liquor,2113,Beer,211311,Beer,22
56038,5640,25,10,1617,170,170,1,21,Liquor,2113,Beer,211311,Beer,22
56045,5641,25,10,1700,1980,330,6,21,Liquor,2113,Beer,211311,Beer,22
56046,5641,25,10,1700,1320,330,4,21,Liquor,2113,Beer,211311,Beer,22
56070,5644,25,11,1402,210,105,2,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
56071,5644,25,11,1402,110,110,1,21,Liquor,2112,Non-alcoholic drinks,211212,Alcohol-free beer,1
56118,5650,25,12,1056,860,860,1,21,Liquor,2115,Wine,211512,Japanese wine,208
56119,5650,25,12,1056,895,895,1,21,Liquor,2117,Shochu,211712,Korui-Shochu,217
56225,5658,25,14,1760,645,645,1,21,Liquor,2113,Beer,211312,New genre,252
56302,5663,25,14,1177,445,445,1,21,Liquor,2114,Liqueur,211414,Plum wine,337
56313,5664,25,14,1319,140,140,1,21,Liquor,2113,Beer,211312,New genre,252
56314,5664,25,14,1319,300,150,2,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
56473,5679,25,17,1937,115,115,1,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
56474,5679,25,17,1937,120,120,1,21,Liquor,2113,Beer,211312,New genre,252
56477,5679,25,17,1937,185,185,1,21,Liquor,2116,Liquor and etc.,211612,Ice,175
56586,5689,25,18,1590,850,850,1,21,Liquor,2113,Beer,211312,New genre,252
56589,5691,25,18,1848,90,90,1,21,Liquor,2116,Liquor and etc.,211611,Mixer,241
56592,5691,25,18,1848,100,100,1,21,Liquor,2116,Liquor and etc.,211611,Mixer,241
56593,5691,25,18,1848,100,100,1,21,Liquor,2116,Liquor and etc.,211611,Mixer,241
56775,5704,25,12,1377,2395,2395,1,21,Liquor,2113,Beer,211312,New genre,252
56834,5709,25,12,1154,1135,1135,1,21,Liquor,2113,Beer,211311,Beer,22
56853,5711,25,12,1190,110,110,1,21,Liquor,2112,Non-alcoholic drinks,211212,Alcohol-free beer,1
56945,5722,25,14,1069,165,165,1,21,Liquor,2117,Shochu,211712,Korui-Shochu,217
57025,5729,25,14,1106,945,105,9,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
57026,5729,25,14,1106,105,105,1,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
57094,5735,25,16,1995,200,100,2,21,Liquor,2113,Beer,211312,New genre,252
57102,5736,25,16,1259,115,115,1,21,Liquor,2116,Liquor and etc.,211611,Mixer,241
57105,5736,25,16,1259,650,650,1,21,Liquor,2118,Sake,211811,Refined sake,364
57112,5737,25,17,1988,260,130,2,21,Liquor,2113,Beer,211313,Low-malt beer,226
57116,5737,25,17,1988,400,200,2,21,Liquor,2113,Beer,211313,Low-malt beer,226
57182,5745,25,18,1914,300,150,2,21,Liquor,2112,Non-alcoholic drinks,211212,Alcohol-free beer,1
57223,5748,25,18,1734,430,215,2,21,Liquor,2113,Beer,211311,Beer,22
57225,5748,25,18,1734,220,220,1,21,Liquor,2113,Beer,211311,Beer,22
57238,5749,25,18,1086,130,130,1,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
57239,5749,25,18,1086,155,155,1,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
57240,5749,25,18,1086,155,155,1,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
57268,5752,25,18,1379,350,175,2,21,Liquor,2113,Beer,211311,Beer,22
57316,5756,25,19,1006,600,600,1,21,Liquor,2113,Beer,211312,New genre,252
57328,5758,25,19,1857,580,580,1,21,Liquor,2113,Beer,211312,New genre,252
57337,5760,25,20,1514,120,120,1,21,Liquor,2113,Beer,211312,New genre,252
57351,5762,25,20,1435,200,100,2,21,Liquor,2113,Beer,211312,New genre,252
57352,5762,25,20,1435,100,100,1,21,Liquor,2113,Beer,211312,New genre,252
57375,5766,25,20,1517,130,130,1,21,Liquor,2113,Beer,211313,Low-malt beer,226
57380,5766,25,20,1517,945,945,1,21,Liquor,2118,Sake,211811,Refined sake,364
57428,5772,25,20,1107,145,145,1,21,Liquor,2114,Liqueur,211414,Plum wine,337
57429,5772,25,20,1107,290,145,2,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
57454,5778,25,21,1351,775,155,5,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
57455,5778,25,21,1351,155,155,1,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
57585,5790,25,12,1704,130,130,1,21,Liquor,2113,Beer,211313,Low-malt beer,226
57586,5790,25,12,1704,130,130,1,21,Liquor,2113,Beer,211313,Low-malt beer,226
57718,5803,25,17,1014,120,120,1,21,Liquor,2113,Beer,211312,New genre,252
57725,5803,25,17,1014,185,185,1,21,Liquor,2116,Liquor and etc.,211612,Ice,175
57729,5803,25,17,1014,270,270,1,21,Liquor,2116,Liquor and etc.,211611,Mixer,241
57734,5803,25,17,1014,600,600,1,21,Liquor,2113,Beer,211312,New genre,252
57735,5803,25,17,1014,1895,1895,1,21,Liquor,2117,Shochu,211712,Korui-Shochu,217
57760,5806,25,17,1762,115,115,1,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
57854,5814,25,18,1728,555,555,1,21,Liquor,2115,Wine,211513,Imported wine,181
57892,5820,25,19,1307,95,95,1,21,Liquor,2118,Sake,211811,Refined sake,364
57895,5820,25,19,1307,210,210,1,21,Liquor,2118,Sake,211811,Refined sake,364
57904,5821,25,19,1179,580,580,1,21,Liquor,2113,Beer,211312,New genre,252
57910,5822,25,19,1007,860,860,1,21,Liquor,2115,Wine,211512,Japanese wine,208
57918,5824,25,9,1467,650,650,1,21,Liquor,2118,Sake,211811,Refined sake,364
58114,5840,25,18,1815,230,230,1,21,Liquor,2113,Beer,211311,Beer,22
58176,5846,26,16,1928,300,150,2,21,Liquor,2113,Beer,211312,New genre,252
58405,5873,26,19,1799,100,100,1,21,Liquor,2113,Beer,211312,New genre,252
58406,5873,26,19,1799,230,115,2,21,Liquor,2112,Non-alcoholic drinks,211211,Alcohol-free cocktails,2
58407,5873,26,19,1799,230,115,2,21,Liquor,2112,Non-alcoholic drinks,211211,Alcohol-free cocktails,2
58408,5873,26,19,1799,115,115,1,21,Liquor,2112,Non-alcoholic drinks,211211,Alcohol-free cocktails,2
58432,5875,26,19,1770,765,765,1,21,Liquor,2113,Beer,211313,Low-malt beer,226
58437,5876,26,19,1576,110,110,1,21,Liquor,2112,Non-alcoholic drinks,211212,Alcohol-free beer,1
58439,5876,26,19,1576,130,130,1,21,Liquor,2112,Non-alcoholic drinks,211212,Alcohol-free beer,1
58474,5879,26,20,1360,890,890,1,21,Liquor,2113,Beer,211312,New genre,252
58499,5883,26,20,1074,300,150,2,21,Liquor,2113,Beer,211312,New genre,252
58509,5885,26,20,1325,220,220,1,21,Liquor,2113,Beer,211311,Beer,22
58513,5886,26,20,1600,115,115,1,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
58514,5886,26,20,1600,115,115,1,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
58515,5886,26,20,1600,230,115,2,21,Liquor,2113,Beer,211312,New genre,252
58552,5892,26,21,1514,275,275,1,21,Liquor,2113,Beer,211311,Beer,22
58555,5892,26,21,1514,560,560,1,21,Liquor,2115,Wine,211513,Imported wine,181
58744,5912,26,16,1987,645,645,1,21,Liquor,2114,Liqueur,211413,Liqueur,221
58802,5919,26,16,1995,230,115,2,21,Liquor,2113,Beer,211312,New genre,252
58803,5919,26,16,1995,120,120,1,21,Liquor,2113,Beer,211312,New genre,252
58848,5926,26,17,1952,220,220,1,21,Liquor,2113,Beer,211311,Beer,22
58917,5932,26,17,1879,1200,1200,1,21,Liquor,2119,Wines and spirits,211911,Whisky,450
58927,5934,26,18,1914,300,150,2,21,Liquor,2112,Non-alcoholic drinks,211212,Alcohol-free beer,1
58954,5936,26,18,1937,95,95,1,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
58955,5936,26,18,1937,105,105,1,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
58957,5936,26,18,1937,120,120,1,21,Liquor,2113,Beer,211312,New genre,252
58966,5937,26,18,1746,110,110,1,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
58968,5938,26,18,1134,110,110,1,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
58969,5938,26,18,1134,230,115,2,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
59160,5962,26,18,1521,1045,1045,1,21,Liquor,2113,Beer,211313,Low-malt beer,226
59172,5964,26,18,1728,1045,1045,1,21,Liquor,2113,Beer,211313,Low-malt beer,226
59249,5971,26,19,1379,185,185,1,21,Liquor,2116,Liquor and etc.,211612,Ice,175
59253,5972,26,19,1307,190,190,1,21,Liquor,2113,Beer,211311,Beer,22
59254,5972,26,19,1307,210,210,1,21,Liquor,2118,Sake,211811,Refined sake,364
59267,5973,26,19,1857,580,580,1,21,Liquor,2113,Beer,211312,New genre,252
59309,5980,26,20,1158,120,120,1,21,Liquor,2113,Beer,211312,New genre,252
59385,5992,26,10,1005,300,150,2,21,Liquor,2113,Beer,211312,New genre,252
59435,5998,26,12,1256,1025,1025,1,21,Liquor,2113,Beer,211311,Beer,22
59702,6028,26,17,1571,100,100,1,21,Liquor,2113,Beer,211312,New genre,252
59779,6036,26,19,1881,185,185,1,21,Liquor,2116,Liquor and etc.,211612,Ice,175
59890,6048,26,13,1202,130,130,1,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
59892,6048,26,13,1202,140,140,1,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
59910,6049,26,13,1154,185,185,1,21,Liquor,2116,Liquor and etc.,211612,Ice,175
59983,6058,26,16,1708,250,250,1,21,Liquor,2113,Beer,211311,Beer,22
60089,6069,27,13,1139,115,115,1,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
60092,6069,27,13,1139,140,140,1,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
60103,6070,27,13,1708,190,190,1,21,Liquor,2113,Beer,211311,Beer,22
60110,6072,27,13,1703,100,100,1,21,Liquor,2113,Beer,211312,New genre,252
60241,6084,27,16,1686,100,100,1,21,Liquor,2113,Beer,211312,New genre,252
60242,6084,27,16,1686,100,100,1,21,Liquor,2113,Beer,211312,New genre,252
60244,6084,27,16,1686,120,120,1,21,Liquor,2113,Beer,211312,New genre,252
60255,6085,27,16,1821,130,130,1,21,Liquor,2113,Beer,211313,Low-malt beer,226
60283,6087,27,17,1064,825,275,3,21,Liquor,2118,Sake,211811,Refined sake,364
60389,6098,27,19,1090,170,170,1,21,Liquor,2113,Beer,211311,Beer,22
60401,6099,27,19,1449,190,190,1,21,Liquor,2113,Beer,211311,Beer,22
60405,6099,27,19,1449,795,795,1,21,Liquor,2118,Sake,211811,Refined sake,364
60406,6099,27,19,1449,1095,1095,1,21,Liquor,2117,Shochu,211711,Otsurui-Shochu,318
60440,6102,27,19,1694,1390,1390,1,21,Liquor,2113,Beer,211311,Beer,22
60458,6104,27,19,1881,185,185,1,21,Liquor,2116,Liquor and etc.,211612,Ice,175
60512,6112,27,11,1388,120,120,1,21,Liquor,2113,Beer,211312,New genre,252
60519,6112,27,11,1388,190,190,1,21,Liquor,2113,Beer,211311,Beer,22
60543,6113,27,11,1256,390,195,2,21,Liquor,2113,Beer,211311,Beer,22
60549,6113,27,11,1256,1025,1025,1,21,Liquor,2113,Beer,211311,Beer,22
60672,6125,27,12,1473,100,100,1,21,Liquor,2112,Non-alcoholic drinks,211211,Alcohol-free cocktails,2
60797,6139,27,15,1790,125,125,1,21,Liquor,2113,Beer,211312,New genre,252
60811,6141,27,15,1962,250,250,1,21,Liquor,2113,Beer,211311,Beer,22
61023,6162,27,18,1718,105,105,1,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
61041,6164,27,18,1514,275,275,1,21,Liquor,2113,Beer,211311,Beer,22
61043,6164,27,18,1514,900,900,1,21,Liquor,2115,Wine,211513,Imported wine,181
61047,6165,27,18,1914,300,150,2,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
61048,6165,27,18,1914,300,150,2,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
61062,6166,27,18,1616,150,150,1,21,Liquor,2113,Beer,211312,New genre,252
61092,6167,27,18,1927,650,650,1,21,Liquor,2113,Beer,211312,New genre,252
61140,6174,27,19,1848,100,100,1,21,Liquor,2116,Liquor and etc.,211611,Mixer,241
61141,6174,27,19,1848,100,100,1,21,Liquor,2116,Liquor and etc.,211611,Mixer,241
61149,6174,27,19,1848,580,580,1,21,Liquor,2113,Beer,211312,New genre,252
61168,6178,27,19,1307,190,190,1,21,Liquor,2113,Beer,211311,Beer,22
61169,6178,27,19,1307,210,210,1,21,Liquor,2118,Sake,211811,Refined sake,364
61178,6180,27,20,1014,265,265,1,21,Liquor,2116,Liquor and etc.,211611,Mixer,241
61183,6181,27,20,1149,2180,2180,1,21,Liquor,2117,Shochu,211712,Korui-Shochu,217
61264,6190,27,19,1860,340,170,2,21,Liquor,2113,Beer,211311,Beer,22
61294,6192,27,19,1226,140,140,1,21,Liquor,2113,Beer,211312,New genre,252
61295,6192,27,19,1226,170,170,1,21,Liquor,2117,Shochu,211712,Korui-Shochu,217
61326,6196,27,20,1435,230,230,1,21,Liquor,2113,Beer,211311,Beer,22
61327,6196,27,20,1435,250,250,1,21,Liquor,2113,Beer,211311,Beer,22
61332,6198,27,20,1705,95,95,1,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
61345,6199,27,20,1832,420,105,4,21,Liquor,2113,Beer,211311,Beer,22
61397,6204,27,20,1576,130,130,1,21,Liquor,2112,Non-alcoholic drinks,211212,Alcohol-free beer,1
61398,6204,27,20,1576,130,130,1,21,Liquor,2112,Non-alcoholic drinks,211212,Alcohol-free beer,1
61448,6211,27,21,1325,220,220,1,21,Liquor,2113,Beer,211311,Beer,22
61449,6211,27,21,1325,220,220,1,21,Liquor,2113,Beer,211311,Beer,22
61501,6217,27,12,1937,95,95,1,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
61503,6217,27,12,1937,120,120,1,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
61643,6235,27,17,1529,100,100,1,21,Liquor,2116,Liquor and etc.,211611,Mixer,241
61648,6236,27,18,1746,105,105,1,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
61655,6237,27,18,1815,100,100,1,21,Liquor,2113,Beer,211312,New genre,252
61694,6243,27,18,1386,1045,1045,1,21,Liquor,2117,Shochu,211711,Otsurui-Shochu,318
61709,6246,27,19,1521,120,120,1,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
61727,6249,27,19,1995,230,115,2,21,Liquor,2113,Beer,211312,New genre,252
61751,6255,27,10,1470,95,95,1,21,Liquor,2118,Sake,211811,Refined sake,364
61752,6255,27,10,1470,120,120,1,21,Liquor,2113,Beer,211312,New genre,252
61760,6256,27,10,1464,150,150,1,21,Liquor,2112,Non-alcoholic drinks,211212,Alcohol-free beer,1
61833,6263,27,11,1934,140,140,1,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
61834,6263,27,11,1934,145,145,1,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
61835,6263,27,11,1934,145,145,1,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
61836,6263,27,11,1934,150,150,1,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
61851,6263,27,11,1934,650,650,1,21,Liquor,2113,Beer,211312,New genre,252
61863,6265,27,13,1481,105,105,1,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
61866,6265,27,13,1481,320,160,2,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
61992,6278,27,15,1883,130,130,1,21,Liquor,2112,Non-alcoholic drinks,211212,Alcohol-free beer,1
62106,6286,27,16,1657,500,250,2,21,Liquor,2113,Beer,211311,Beer,22
62152,6291,27,17,1704,260,130,2,21,Liquor,2113,Beer,211313,Low-malt beer,226
62183,6293,27,17,1497,150,150,1,21,Liquor,2113,Beer,211312,New genre,252
62185,6294,27,17,1649,115,115,1,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
62206,6297,27,17,1571,100,100,1,21,Liquor,2113,Beer,211312,New genre,252
62207,6297,27,17,1571,100,100,1,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
62245,6301,28,11,1256,105,105,1,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
62246,6301,28,11,1256,115,115,1,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
62247,6301,28,11,1256,230,115,2,21,Liquor,2113,Beer,211312,New genre,252
62255,6301,28,11,1256,1025,1025,1,21,Liquor,2113,Beer,211311,Beer,22
62425,6321,28,14,1703,115,115,1,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
62463,6325,28,15,1154,140,140,1,21,Liquor,2116,Liquor and etc.,211612,Ice,175
62464,6325,28,15,1154,140,140,1,21,Liquor,2116,Liquor and etc.,211612,Ice,175
62466,6325,28,15,1154,540,180,3,21,Liquor,2116,Liquor and etc.,211611,Mixer,241
62519,6329,28,16,1514,115,115,1,21,Liquor,2116,Liquor and etc.,211611,Mixer,241
62520,6329,28,16,1514,120,120,1,21,Liquor,2113,Beer,211312,New genre,252
62522,6329,28,16,1514,140,140,1,21,Liquor,2116,Liquor and etc.,211612,Ice,175
62523,6329,28,16,1514,165,165,1,21,Liquor,2113,Beer,211312,New genre,252
62526,6329,28,16,1514,1095,1095,1,21,Liquor,2117,Shochu,211711,Otsurui-Shochu,318
62536,6331,28,17,1041,900,900,1,21,Liquor,2115,Wine,211513,Imported wine,181
62566,6334,28,17,1729,350,175,2,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
